indicatorcode,indicatorname,topic,type,uniquevisitors,pageviews,maybedisagg,derived,disaggregation,primary,estimatetypemodeledornot,i,sum_obs,mean_obs_pc,max_obs_pc,year_max,year_min,avg_year_max,avg_year_min,avg_year_avg,cy_cov,cy_cov1960,cy_cov1970,cy_cov1980,cy_cov1990,cy_cov2000,cy_cov2010
sl.gdp.pcap.em.kd,GDP per person employed (constant 2011 PPP $),Social Protection & Labor: Economic activity,Primary,5280,14304,0,0,0,1,,SL.GDP.PCAP.EM.KD,5236,24.12903226,28,2018,1991,2018,1991,2004.5,0.40215054,0,0,0,0.775576,0.86175114,0.775576
sl.ind.empl.fe.zs,"Employment in industry, female (% of female employment) (modeled ILO estimate)",Social Protection & Labor: Economic activity,Disaggregation,3107,5363,0,0,1,0,,SL.IND.EMPL.FE.ZS,5236,24.12903226,28,2018,1991,2018,1991,2004.5,0.40215054,0,0,0,0.775576,0.86175114,0.775576
sl.ind.empl.ma.zs,"Employment in industry, male (% of male employment) (modeled ILO estimate)",Social Protection & Labor: Economic activity,Disaggregation,1533,2915,0,0,1,0,,SL.IND.EMPL.MA.ZS,5236,24.12903226,28,2018,1991,2018,1991,2004.5,0.40215054,0,0,0,0.775576,0.86175114,0.775576
sl.ind.empl.zs,Employment in industry (% of total employment) (modeled ILO estimate),Social Protection & Labor: Economic activity,Primary,11587,24450,0,0,0,1,,SL.IND.EMPL.ZS,5236,24.12903226,28,2018,1991,2018,1991,2004.5,0.40215054,0,0,0,0.775576,0.86175114,0.775576
sl.isv.ifrm.fe.zs,"Informal employment, female (% of total non-agricultural employment)",Social Protection & Labor: Economic activity,Disaggregation,466,934,0,0,1,0,,SL.ISV.IFRM.FE.ZS,325,1.497695853,19,2018,2000,2014.9711,2010.3623,2012.6973,0.024961598,0,0,0,0,0.036866359,0.11290323
sl.isv.ifrm.ma.zs,"Informal employment, male (% of total non-agricultural employment)",Social Protection & Labor: Economic activity,Disaggregation,187,292,0,0,1,0,,SL.ISV.IFRM.MA.ZS,325,1.497695853,19,2018,2000,2014.9711,2010.3623,2012.6973,0.024961598,0,0,0,0,0.036866359,0.11290323
sl.isv.ifrm.zs,Informal employment (% of total non-agricultural employment),Social Protection & Labor: Economic activity,Primary,2961,7376,0,0,0,1,,SL.ISV.IFRM.ZS,325,1.497695853,19,2018,2000,2014.9711,2010.3623,2012.6973,0.024961598,0,0,0,0,0.036866359,0.11290323
sl.mnf.0714.fe.zs,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",Social Protection & Labor: Economic activity,Disaggregation,17,26,0,0,1,0,,SL.MNF.0714.FE.ZS,148,0.68202765,7,2016,1998,2010.0476,2004.6031,2007.4218,0.011367128,0,0,0,0.003686636,0.036866359,0.02764977
sl.mnf.0714.ma.zs,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",Social Protection & Labor: Economic activity,Disaggregation,26,34,0,0,1,0,,SL.MNF.0714.MA.ZS,148,0.68202765,7,2016,1998,2010.0476,2004.6031,2007.4218,0.011367128,0,0,0,0.003686636,0.036866359,0.02764977
sl.mnf.0714.zs,Child employment in manufacturing (% of economically active children ages 7-14),Social Protection & Labor: Economic activity,Primary,69,105,1,0,0,1,,SL.MNF.0714.ZS,141,0.649769585,7,2016,1998,2009.7693,2005.123,2007.5082,0.010829493,0,0,0,0.003686636,0.033640552,0.02764977
sl.slf.0714.fe.zs,"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",Social Protection & Labor: Economic activity,Disaggregation,63,74,0,0,1,0,,SL.SLF.0714.FE.ZS,98,0.451612903,4,2016,1999,2010.2931,2007.7069,2009.0675,0.007526882,0,0,0,0.001843318,0.016589861,0.02672811
sl.slf.0714.ma.zs,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",Social Protection & Labor: Economic activity,Disaggregation,11,22,0,0,1,0,,SL.SLF.0714.MA.ZS,98,0.451612903,4,2016,1999,2010.2931,2007.7069,2009.0675,0.007526882,0,0,0,0.001843318,0.016589861,0.02672811
sl.slf.0714.zs,"Children in employment, self-employed (% of children in employment, ages 7-14)",Social Protection & Labor: Economic activity,Primary,54,130,1,0,0,1,,SL.SLF.0714.ZS,98,0.451612903,4,2016,1999,2010.2931,2007.7069,2009.0675,0.007526882,0,0,0,0.001843318,0.016589861,0.02672811
sl.srv.0714.fe.zs,"Child employment in services, female (% of female economically active children ages 7-14)",Social Protection & Labor: Economic activity,Disaggregation,87,126,0,0,1,0,,SL.SRV.0714.FE.ZS,150,0.69124424,7,2016,1998,2009.8308,2004.5538,2007.2858,0.011520738,0,0,0,0.004147465,0.037327189,0.02764977
sl.srv.0714.ma.zs,"Child employment in services, male (% of male economically active children ages 7-14)",Social Protection & Labor: Economic activity,Disaggregation,62,82,0,0,1,0,,SL.SRV.0714.MA.ZS,150,0.69124424,7,2016,1998,2009.8308,2004.5538,2007.2858,0.011520738,0,0,0,0.004147465,0.037327189,0.02764977
sl.srv.0714.zs,Child employment in services (% of economically active children ages 7-14),Social Protection & Labor: Economic activity,Primary,104,158,1,0,0,1,,SL.SRV.0714.ZS,142,0.65437788,7,2016,1998,2009.8616,2005.123,2007.5543,0.010906299,0,0,0,0.003686636,0.034101382,0.02764977
sl.srv.empl.fe.zs,"Employment in services, female (% of female employment) (modeled ILO estimate)",Social Protection & Labor: Economic activity,Disaggregation,2200,4628,0,0,1,0,,SL.SRV.EMPL.FE.ZS,5236,24.12903226,28,2018,1991,2018,1991,2004.5,0.40215054,0,0,0,0.775576,0.86175114,0.775576
sl.srv.empl.ma.zs,"Employment in services, male (% of male employment) (modeled ILO estimate)",Social Protection & Labor: Economic activity,Disaggregation,1231,2249,0,0,1,0,,SL.SRV.EMPL.MA.ZS,5236,24.12903226,28,2018,1991,2018,1991,2004.5,0.40215054,0,0,0,0.775576,0.86175114,0.775576
sl.srv.empl.zs,Employment in services (% of total employment) (modeled ILO estimate),Social Protection & Labor: Economic activity,Primary,8312,17921,0,0,0,1,,SL.SRV.EMPL.ZS,5236,24.12903226,28,2018,1991,2018,1991,2004.5,0.40215054,0,0,0,0.775576,0.86175114,0.775576
sl.tlf.0714.fe.zs,"Children in employment, female (% of female children ages 7-14)",Social Protection & Labor: Economic activity,Disaggregation,764,1333,0,0,1,0,,SL.TLF.0714.FE.ZS,281,1.294930876,8,2016,1994,2010.46,2002.83,2006.7839,0.021582182,0,0,0,0.006451613,0.073271893,0.049769588
sl.tlf.0714.ma.zs,"Children in employment, male (% of male children ages 7-14)",Social Protection & Labor: Economic activity,Disaggregation,492,870,0,0,1,0,,SL.TLF.0714.MA.ZS,281,1.294930876,8,2016,1994,2010.46,2002.83,2006.7839,0.021582182,0,0,0,0.006451613,0.073271893,0.049769588
sl.tlf.0714.sw.fe.tm,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",Social Protection & Labor: Economic activity,Disaggregation,546,740,0,0,1,0,,SL.TLF.0714.SW.FE.TM,132,0.608294931,4,2016,1999,2010.7634,2009.1827,2009.9847,0.010138249,0,0,0,0.00046083,0.017050691,0.043317974
sl.tlf.0714.sw.fe.zs,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",Social Protection & Labor: Economic activity,Disaggregation,339,460,0,0,1,0,,SL.TLF.0714.SW.FE.ZS,182,0.838709677,4,2016,1994,2010.2772,2005.3861,2007.9142,0.013978495,0,0,0,0.005529954,0.032258064,0.046082951
sl.tlf.0714.sw.ma.tm,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",Social Protection & Labor: Economic activity,Disaggregation,486,667,0,0,1,0,,SL.TLF.0714.SW.MA.TM,132,0.608294931,4,2016,1999,2010.7634,2009.1827,2009.9847,0.010138249,0,0,0,0.00046083,0.017050691,0.043317974
sl.tlf.0714.sw.ma.zs,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",Social Protection & Labor: Economic activity,Disaggregation,238,332,0,0,1,0,,SL.TLF.0714.SW.MA.ZS,182,0.838709677,4,2016,1994,2010.2772,2005.3861,2007.9142,0.013978495,0,0,0,0.005529954,0.032258064,0.046082951
sl.tlf.0714.sw.tm,"Average working hours of children, study and work, ages 7-14 (hours per week)",Social Protection & Labor: Economic activity,Primary,1930,2676,0,0,0,1,,SL.TLF.0714.SW.TM,132,0.608294931,4,2016,1999,2010.7634,2009.1827,2009.9847,0.010138249,0,0,0,0.00046083,0.017050691,0.043317974
sl.tlf.0714.sw.zs,"Children in employment, study and work (% of children in employment, ages 7-14)",Social Protection & Labor: Economic activity,Primary,246,369,1,0,0,1,,SL.TLF.0714.SW.ZS,281,1.294930876,8,2016,1994,2010.46,2002.83,2006.7839,0.021582182,0,0,0,0.006451613,0.073271893,0.049769588
sl.tlf.0714.wk.fe.tm,"Average working hours of children, working only, female, ages 7-14 (hours per week)",Social Protection & Labor: Economic activity,Disaggregation,119,160,0,0,1,0,,SL.TLF.0714.WK.FE.TM,124,0.571428571,4,2016,1999,2010.6976,2009.093,2009.908,0.00952381,0,0,0,0.000921659,0.015207374,0.041013826
sl.tlf.0714.wk.fe.zs,"Children in employment, work only, female (% of female children in employment, ages 7-14)",Social Protection & Labor: Economic activity,Disaggregation,158,235,0,0,1,0,,SL.TLF.0714.WK.FE.ZS,182,0.838709677,4,2016,1994,2010.2772,2005.3861,2007.9142,0.013978495,0,0,0,0.005529954,0.032258064,0.046082951
sl.tlf.0714.wk.ma.tm,"Average working hours of children, working only, male, ages 7-14 (hours per week)",Social Protection & Labor: Economic activity,Disaggregation,166,208,0,0,1,0,,SL.TLF.0714.WK.MA.TM,126,0.580645161,4,2016,1999,2010.6591,2009.0909,2009.8873,0.009677419,0,0,0,0.000921659,0.015668202,0.041474655
sl.tlf.0714.wk.ma.zs,"Children in employment, work only, male (% of male children in employment, ages 7-14)",Social Protection & Labor: Economic activity,Disaggregation,185,250,0,0,1,0,,SL.TLF.0714.WK.MA.ZS,182,0.838709677,4,2016,1994,2010.2772,2005.3861,2007.9142,0.013978495,0,0,0,0.005529954,0.032258064,0.046082951
sl.tlf.0714.wk.tm,"Average working hours of children, working only, ages 7-14 (hours per week)",Social Protection & Labor: Economic activity,Primary,400,656,0,0,0,1,,SL.TLF.0714.WK.TM,126,0.580645161,4,2016,1999,2010.6591,2009.0909,2009.8873,0.009677419,0,0,0,0.000921659,0.015668202,0.041474655
sl.tlf.0714.wk.zs,"Children in employment, work only (% of children in employment, ages 7-14)",Social Protection & Labor: Economic activity,Primary,187,345,1,0,0,1,,SL.TLF.0714.WK.ZS,282,1.299539171,8,2016,1994,2010.46,2002.83,2006.7772,0.021658987,0,0,0,0.006451613,0.073732719,0.049769588
sl.tlf.0714.zs,"Children in employment, total (% of children ages 7-14)",Social Protection & Labor: Economic activity,Primary,2315,5333,0,0,0,1,,SL.TLF.0714.ZS,281,1.294930876,8,2016,1994,2010.46,2002.83,2006.7839,0.021582182,0,0,0,0.006451613,0.073271893,0.049769588
sl.tlf.acti.1524.fe.ne.zs,"Labor force participation rate for ages 15-24, female (%) (national estimate)",Social Protection & Labor: Labor force structure,Disaggregation,912,1566,0,0,1,0,,SL.TLF.ACTI.1524.FE.NE.ZS,3317,15.28571429,59,2018,1960,2012.6226,1975.2697,1997.9779,0.2547619,0.052073732,0.10645162,0.21981567,0.33133641,0.41658986,0.40230414
sl.tlf.acti.1524.fe.zs,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",Social Protection & Labor: Labor force structure,Disaggregation,782,1261,0,0,1,0,,SL.TLF.ACTI.1524.FE.ZS,5423,24.99078341,29,2018,1990,2018,1990,2004,0.41651306,0,0,0,0.86175114,0.86175114,0.775576
sl.tlf.acti.1524.ma.ne.zs,"Labor force participation rate for ages 15-24, male (%) (national estimate)",Social Protection & Labor: Labor force structure,Disaggregation,1388,1988,0,0,1,0,,SL.TLF.ACTI.1524.MA.NE.ZS,3317,15.28571429,59,2018,1960,2012.6226,1975.2697,1997.9779,0.2547619,0.052073732,0.10645162,0.21981567,0.33133641,0.41658986,0.40230414
sl.tlf.acti.1524.ma.zs,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",Social Protection & Labor: Labor force structure,Disaggregation,440,688,0,0,1,0,,SL.TLF.ACTI.1524.MA.ZS,5423,24.99078341,29,2018,1990,2018,1990,2004,0.41651306,0,0,0,0.86175114,0.86175114,0.775576
sl.tlf.acti.1524.ne.zs,"Labor force participation rate for ages 15-24, total (%) (national estimate)",Social Protection & Labor: Labor force structure,Primary,1669,2740,0,0,0,1,,SL.TLF.ACTI.1524.NE.ZS,3339,15.38709677,59,2018,1960,2012.6456,1975.5923,1998.1495,0.25645161,0.052073732,0.10645162,0.2202765,0.33271891,0.42211983,0.40506914
sl.tlf.acti.1524.zs,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",Social Protection & Labor: Labor force structure,Primary,1133,2142,0,0,0,1,,SL.TLF.ACTI.1524.ZS,5423,24.99078341,29,2018,1990,2018,1990,2004,0.41651306,0,0,0,0.86175114,0.86175114,0.775576
sl.tlf.acti.fe.zs,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",Social Protection & Labor: Labor force structure,Disaggregation,4888,10348,0,0,1,0,,SL.TLF.ACTI.FE.ZS,5423,24.99078341,29,2018,1990,2018,1990,2004,0.41651306,0,0,0,0.86175114,0.86175114,0.775576
sl.tlf.acti.ma.zs,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",Social Protection & Labor: Labor force structure,Disaggregation,1269,2514,0,0,1,0,,SL.TLF.ACTI.MA.ZS,5423,24.99078341,29,2018,1990,2018,1990,2004,0.41651306,0,0,0,0.86175114,0.86175114,0.775576
sl.tlf.acti.zs,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",Social Protection & Labor: Labor force structure,Primary,5393,12399,0,0,0,1,,SL.TLF.ACTI.ZS,5423,24.99078341,29,2018,1990,2018,1990,2004,0.41651306,0,0,0,0.86175114,0.86175114,0.775576
sl.tlf.advn.fe.zs,"Labor force with advanced education, female (% of female working-age population with advanced education)",Social Protection & Labor: Labor force structure,Disaggregation,280,519,0,0,1,0,,SL.TLF.ADVN.FE.ZS,1405,6.474654378,29,2018,1990,2015.3552,2005.8948,2010.6923,0.10791091,0,0,0,0.073732719,0.23732719,0.33640555
sl.tlf.advn.ma.zs,"Labor force with advanced education, male (% of male working-age population with advanced education)",Social Protection & Labor: Labor force structure,Disaggregation,214,304,0,0,1,0,,SL.TLF.ADVN.MA.ZS,1407,6.483870968,29,2018,1990,2015.3552,2005.8882,2010.6879,0.10806452,0,0,0,0.073732719,0.23824885,0.33640555
sl.tlf.advn.zs,Labor force with advanced education (% of total working-age population with advanced education),Social Protection & Labor: Labor force structure,Primary,1450,3178,0,0,0,1,,SL.TLF.ADVN.ZS,1408,6.488479263,29,2018,1990,2015.3816,2005.8882,2010.6976,0.10814133,0,0,0,0.073732719,0.23824885,0.33686635
sl.tlf.basc.fe.zs,"Labor force with basic education, female (% of female working-age population with basic education)",Social Protection & Labor: Labor force structure,Disaggregation,134,357,0,0,1,0,,SL.TLF.BASC.FE.ZS,1407,6.483870968,29,2018,1990,2015.3092,2005.8422,2010.6428,0.10806452,0,0,0,0.073732719,0.23870967,0.33594471
sl.tlf.basc.ma.zs,"Labor force with basic education, male (% of male working-age population with basic education)",Social Protection & Labor: Labor force structure,Disaggregation,77,127,0,0,1,0,,SL.TLF.BASC.MA.ZS,1407,6.483870968,29,2018,1990,2015.3026,2005.8422,2010.6384,0.10806452,0,0,0,0.073732719,0.23917051,0.33548388
sl.tlf.basc.zs,Labor force with basic education (% of total working-age population with basic education),Social Protection & Labor: Labor force structure,Primary,382,830,0,0,0,1,,SL.TLF.BASC.ZS,1408,6.488479263,29,2018,1990,2015.329,2005.8422,2010.6483,0.10814133,0,0,0,0.073732719,0.23917051,0.33594471
sl.tlf.cact.fe.ne.zs,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",Social Protection & Labor: Labor force structure,Disaggregation,3136,6424,0,0,1,0,,SL.TLF.CACT.FE.NE.ZS,3861,17.79262673,59,2018,1960,2013.5962,1972.0818,1997.4813,0.29654378,0.070506915,0.13041475,0.25806451,0.38387096,0.49631336,0.44009218
sl.tlf.cact.fe.zs,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",Social Protection & Labor: Labor force structure,Disaggregation,24928,52736,0,0,1,0,,SL.TLF.CACT.FE.ZS,5423,24.99078341,29,2018,1990,2018,1990,2004,0.41651306,0,0,0,0.86175114,0.86175114,0.775576
sl.tlf.cact.fm.ne.zs,Ratio of female to male labor force participation rate (%) (national estimate),Social Protection & Labor: Labor force structure,Derived,2499,4467,0,1,0,0,,SL.TLF.CACT.FM.NE.ZS,3861,17.79262673,59,2018,1960,2013.5962,1972.0818,1997.4813,0.29654378,0.070506915,0.13041475,0.25806451,0.38387096,0.49631336,0.44009218
sl.tlf.cact.fm.zs,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Social Protection & Labor: Labor force structure,Derived,8165,13282,0,1,0,0,,SL.TLF.CACT.FM.ZS,5423,24.99078341,29,2018,1990,2018,1990,2004,0.41651306,0,0,0,0.86175114,0.86175114,0.775576
sl.tlf.cact.ma.ne.zs,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",Social Protection & Labor: Labor force structure,Disaggregation,1617,2879,0,0,1,0,,SL.TLF.CACT.MA.NE.ZS,3862,17.79723502,59,2018,1960,2013.5962,1972.0818,1997.4838,0.29662058,0.070506915,0.13041475,0.25806451,0.38387096,0.4967742,0.44009218
sl.tlf.cact.ma.zs,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",Social Protection & Labor: Labor force structure,Disaggregation,4481,7878,0,0,1,0,,SL.TLF.CACT.MA.ZS,5423,24.99078341,29,2018,1990,2018,1990,2004,0.41651306,0,0,0,0.86175114,0.86175114,0.775576
sl.tlf.cact.ne.zs,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",Social Protection & Labor: Labor force structure,Primary,3190,6048,0,0,0,1,,SL.TLF.CACT.NE.ZS,3999,18.42857143,59,2018,1960,2013.9336,1972.5261,1997.9822,0.30714285,0.070506915,0.13179724,0.26313365,0.3921659,0.52626729,0.45898619
sl.tlf.cact.zs,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",Social Protection & Labor: Labor force structure,Primary,9567,17215,0,0,0,1,,SL.TLF.CACT.ZS,5423,24.99078341,29,2018,1990,2018,1990,2004,0.41651306,0,0,0,0.86175114,0.86175114,0.775576
sl.tlf.intm.fe.zs,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",Social Protection & Labor: Labor force structure,Disaggregation,57,87,0,0,1,0,,SL.TLF.INTM.FE.ZS,1400,6.451612903,29,2018,1990,2015.2987,2006.0065,2010.7186,0.10752688,0,0,0,0.073732719,0.2359447,0.33548388
sl.tlf.intm.ma.zs,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",Social Protection & Labor: Labor force structure,Disaggregation,19,20,0,0,1,0,,SL.TLF.INTM.MA.ZS,1401,6.456221198,29,2018,1990,2015.2987,2006.0065,2010.7177,0.10760369,0,0,0,0.073732719,0.23640554,0.33548388
sl.tlf.intm.zs,Labor force with intermediate education (% of total working-age population with intermediate education),Social Protection & Labor: Labor force structure,Primary,212,438,0,0,0,1,,SL.TLF.INTM.ZS,1402,6.460829493,29,2018,1990,2015.3247,2006.0065,2010.7274,0.10768049,0,0,0,0.073732719,0.23640554,0.33594471
sl.tlf.part.fe.zs,"Part time employment, female (% of total female employment)",Social Protection & Labor: Economic activity,Disaggregation,204,420,0,0,1,0,,SL.TLF.PART.FE.ZS,1489,6.861751152,43,2018,1976,2015.6666,2005.4375,2010.5614,0.11436252,0,0.001843318,0.039631337,0.092165902,0.22211982,0.33041474
sl.tlf.part.ma.zs,"Part time employment, male (% of total male employment)",Social Protection & Labor: Economic activity,Disaggregation,78,126,0,0,1,0,,SL.TLF.PART.MA.ZS,1492,6.875576037,43,2018,1976,2015.6666,2005.4375,2010.5651,0.11459293,0,0.001843318,0.039631337,0.092165902,0.22258064,0.33133641
sl.tlf.part.zs,"Part time employment, total (% of total employment)",Social Protection & Labor: Economic activity,Primary,740,1687,0,0,0,1,,SL.TLF.PART.ZS,1492,6.875576037,43,2018,1976,2015.6666,2005.4375,2010.5651,0.11459293,0,0.001843318,0.039631337,0.092165902,0.22258064,0.33133641
sl.tlf.totl.fe.zs,"Labor force, female (% of total labor force)",Social Protection & Labor: Labor force structure,Derived,30426,53860,0,1,0,0,,SL.TLF.TOTL.FE.ZS,5413,24.94470046,29,2018,1990,2017.9625,1990,2003.988,0.41574499,0,0,0,0.86036867,0.86175114,0.77235019
sl.tlf.totl.in,"Labor force, total",Social Protection & Labor: Labor force structure,Derived,31662,67010,0,1,0,0,,SL.TLF.TOTL.IN,5413,24.94470046,29,2018,1990,2017.9625,1990,2003.988,0.41574499,0,0,0,0.86036867,0.86175114,0.77235019
